,cluster,asignatura,id,titulacion
650,272,CUIDADOS DE LA PERSONA ENFERMA,91626,MEDICINA
651,188,PSICOLOGÍA CLÍNICA,91866,MEDICINA
652,602,INTEGRADO DE CLÍNICA I: FISIOPATOLOGÍA,92090,MEDICINA
653,509,MORFOFUNCIONAL IV NEUROFISIOLOGÍA PRÁCTICA,92446,MEDICINA
654,508,MORFOFUNCIONAL IV NEUROFISIOLOGÍA TEORÍA,92595,MEDICINA
655,599,INTEGRADO DE CLÍNICA II FISIOPATOLOGÍA,92890,MEDICINA
656,600,INTEGRADO DE CLÍNICA II: SEMIOLOGÍA PRÁCTICA,93355,MEDICINA
657,314,"TALLERES: RCP, SIGNOS VITALES, VENDAJES, INYECCIONES",93702,MEDICINA
658,599,INTEGRADO DE CLÍNICA II: SEMIOLOGÍA TEORÍA,93986,MEDICINA
659,593,INTEGRADO DE CLÍNICA IV ENDOCRINOLOGÍA ,94336,MEDICINA
660,522,MORFOFUNCIONAL II FISIOLOGÍA PRÁCTICA,94687,MEDICINA
661,397,PRODUCCION AUDIOVISUAL,94696,COMUNICACIÓN SOCIAL
662,415,"EVALUACIÓN, CERTIFICACIÓN Y ACREDITACIÓN DE LA ESAD Y EN LÍNEA",95217,PSICOLOGÍA
663,465,DIBUJO ARTÍSTICO,95226,ARTES PLÁSTICAS Y DISEÑO
664,56,PATOLOGÍA GENERAL,95513,MEDICINA
665,96,MEDICINA COMUNITARIA GP 2.2,95824,MEDICINA
666,517,MORFOFUNCIONAL I ANATOMÍA PRÁCTICA,96128,MEDICINA
667,513,MORFOFUNCIONAL I HISTOLOGÍA TEORÍA,96463,MEDICINA
668,603,INTEGRADO DE CLÍNICA I: SEMIOLOGÍA TEÓRICA,96739,MEDICINA
669,322,"ESPECIALIDADES DERMATOLOGÍA ORL, OFTALMOLOGÍA: DERMATOLOGÍA",96810,MEDICINA
670,523,MORFOFUNCIONAL II ANATOMÍA PRÁCTICA,97084,MEDICINA
671,331,"PEDIATRIA, CIRUGIA INFANTIL Y ORTOPEDIA: CIRUGÍA INFANTIL Y ORTOPEDIA",97093,MEDICINA
672,94,EXTERNADO GP 3.2,97102,MEDICINA
673,153,INTRODUCCIÓN A LA AUDITORÍA,97517,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
674,326,SOPORTE VITAL BÁSICO,98124,MEDICINA
675,556,FRANCÉS I,98133,INGLÉS
676,376,CONFLICTOS SOCIOAMBIENTALES,98822,DERECHO
677,214,FUNDAMENTOS FILOSÓFICOS DE LA MEDICINA,99174,MEDICINA
678,54,BIOLOGÍA GENERAL,99452,MEDICINA
679,518,MORFOFUNCIONAL III ANATOMÍA TEORÍA,99757,MEDICINA
680,175,DISEÑO PARAMÉTRICO Y FABRICACIÓN DIGITAL,100040,ARQUITECTURA
681,414,CIUDADES RESILIENTES Y SUSTENTABLES,100484,ARQUITECTURA
682,90,FAMILIA Y VIDA GP1.1,100760,MEDICINA
683,212,MEDICINA FAMILIAR,101021,MEDICINA
684,588,BIOQUÍMICA,101409,MEDICINA
685,519,MORFOFUNCIONAL III FISIOLOGÍA TEORÍA,101645,MEDICINA
686,521,MORFOFUNCIONAL III ANATOMÍA PRÁCTICA,101874,MEDICINA
687,514,MORFOFUNCIONAL I ANATOMÍA TEORÍA,101883,MEDICINA
688,593,INTEGRADO DE CLÍNICA IV DIGESTIVO,102216,MEDICINA
689,141,RELACIONES PÚBLICAS Y PROTOCOLO,102225,HOTELERÍA Y TURISMO
690,91,FAMILIA Y VIDA GP 1.2,102670,MEDICINA
691,619,BIOLOGÍA CELULAR Y MOLECULAR,103046,MEDICINA
692,525,MORFOFUNCIONAL II FISIOLOGÍA TEORÍA,103284,MEDICINA
693,649,FINANZAS,103326,ADMINISTRACIÓN EN BANCA Y FINANZAS
694,154,INTRODUCCIÓN A LOS ESTUDIOS MÉDICOS,103756,MEDICINA
695,213,HISTORIA DE LA MEDICINA,103993,MEDICINA
696,515,MORFOFUNCIONAL I EMBRIOLOGÍA,104434,MEDICINA
697,601,INTEGRADO DE CLÍNICA I: SEMIOLOGÍA PRÁCTICA,104750,MEDICINA
698,524,MORFOFUNCIONAL II ANATOMÍA TEORÍA,104821,MEDICINA
699,526,MORFOFUNCIONAL II HISTOLOGÍA TEORÍA,104830,MEDICINA
700,323,"ESPECIALIDADES DERMATOLOGÍA ORL, OFTALMOLOGÍA: OTORRINOLARINGOLOGÍA",105083,MEDICINA
701,594,INTEGRADO DE CLÍNICA IV HEMATOLOGÍA,105378,MEDICINA
702,593,INTEGRADO DE CLÍNICA IV EPIDEMIOLOGÍA,105664,MEDICINA
703,527,MORFOFUNCIONAL II HISTOLOGÍA PRÁCTICA,105673,MEDICINA
704,51,FÍSICA PARA LAS CIENCIAS BIOMÉDICAS,105928,MEDICINA
705,516,MORFOFUNCIONAL I HISTOLOGÍA PRÁCTICA,106538,MEDICINA
706,533,ADMINISTRACIÓN I,106547,ADMINISTRACIÓN DE EMPRESAS
707,147,ECONOMÍA DEL ECUADOR,107033,ECONOMÍA
708,95,MEDICINA COMUNITARIA GP 2.1,107446,MEDICINA
709,211,MEDICINA LEGAL,107743,MEDICINA
710,138,SALUD PÚBLICA,108102,MEDICINA
711,332,"PEDIATRIA, CIRUGIA INFANTIL Y ORTOPEDIA: NEONATOLOGÍA",108390,MEDICINA
712,520,MORFOFUNCIONAL III FISIOLOGÍA PRÁCTICA,108829,MEDICINA
713,622,FARMACOLOGÍA,108838,MEDICINA
714,408,PSIQUIATRÍA,109101,MEDICINA
715,46,MATEMÁTICAS PARA LAS CIENCIAS BIOMÉDICAS,109394,MEDICINA
716,86,EXTERNADO EXTRAMURAL GP 3.4,109830,MEDICINA
717,300,BIOESTADÍSTICA,110391,GESTIÓN AMBIENTAL
718,322,"ESPECIALIDADES DERMATOLOGÍA ORL, OFTALMOLOGÍA: OFTALMOLOGÍA",110741,MEDICINA
719,331,"PEDIATRIA, CIRUGIA INFANTIL Y ORTOPEDIA: PEDIATRÍA",110853,MEDICINA
720,115,DERECHO LABORAL,111200,DERECHO
721,129,DERECHO PROCESAL CIVIL I,111728,DERECHO
722,629,"LEYES ESPECIALES II, TRANSITO, EJECUCIÓN DE PENAS Y  REHABILITACIÓN SOCIAL",112115,DERECHO
723,1,GESTIÓN PRODUCTIVA 3.2,112392,DERECHO
724,129,"DERECHO CIVIL I, PERSONAS Y FAMILIA",112593,DERECHO
725,124,DERECHOS HUMANOS,112878,DERECHO
726,169,INVESTIGACIÓN JURÍDICA,112887,DERECHO
727,122,DERECHO TRIBUTARIO,113133,DERECHO
728,16,GESTIÓN PRODUCTIVA GP 2,113761,DERECHO
729,390,DESCENTRALIZACIÓN Y GOBIERNOS AUTÓNOMOS,114159,DERECHO
730,310,INTRODUCCIÓN A LAS RELACIONES INTERNACIONALES EN NACIONES UNIDAS,114683,DERECHO
731,320,ANÁLISIS POLÍTICO Y PENSAMIENTO CRÍTICO,115010,DERECHO
732,126,DERECHO PROCESAL PENAL II,115306,DERECHO
733,502,TEORÍA DEL CASO,115510,DERECHO
734,119,DERECHO ADMINISTRATIVO,115907,DERECHO
735,424,LÓGICA JURÍDICA,116606,DERECHO
736,119,DERECHO ROMANO,116841,DERECHO
737,126,DERECHO PENAL II,117101,DERECHO
738,121,DERECHO DE MENORES,117537,DERECHO
739,38,TRABAJO DE FIN DE CARRERA 4.1,117870,DERECHO
740,118,DERECHO MERCANTIL,118103,DERECHO
741,118,DERECHO SOCIETARIO,118851,DERECHO
742,3,GESTIÓN PRODUCTIVA 3.1,119196,DERECHO
743,116,"DERECHO CIVIL III, SUCESIONES",119397,DERECHO
744,11,GESTIÓN PRODUCTIVA GP 1,119817,DERECHO
745,37,TRABAJO DE FIN DE CARRERA 4.2,120123,DERECHO
746,211,MEDICINA LEGAL,120327,DERECHO
747,528,ESTADÍSTICA I,120754,PSICOLOGÍA
748,397,PSICOÉTICA,121220,PSICOLOGÍA
749,633,PSICOPATOLOGÍA II,121798,PSICOLOGÍA
750,558,PSICOLOGÍA DEL DESARROLLO I,122077,PSICOLOGÍA
751,191,PSICOLOGÍA DE LA FAMILIA,122485,PSICOLOGÍA
752,558,PSICOLOGÍA DEL DESEMPEÑO I,123081,PSICOLOGÍA
753,36,TRABAJO DE FIN DE CARRERA GP 4.2,123440,PSICOLOGÍA
754,186,PSICOLOGÍA DE LA COMUNICACIÓN Y MARKETING,123769,PSICOLOGÍA
755,194,PSICOLOGÍA DE LA SALUD,124226,PSICOLOGÍA
756,12,GESTIÓN PRODUCTIVA 4.1,124644,PSICOLOGÍA
757,77,GESTIÓN DEL TALENTO HUMANO,124868,PSICOLOGÍA
758,390,ORIENTACIÓN,125332,PSICOLOGÍA
759,190,PSICOLOGÍA DIFERENCIAL,125981,PSICOLOGÍA
760,1,GESTIÓN PRODUCTIVA 3.2,126627,PSICOLOGÍA
761,381,BASES BIOLÓGICAS,126849,PSICOLOGÍA
762,404,PSICOFISIOLOGÍA,127171,PSICOLOGÍA
763,16,GESTIÓN PRODUCTIVA GP 2,127490,PSICOLOGÍA
764,630,EVALUACIÓN Y DIAGNÓSTICO II,127857,PSICOLOGÍA
765,168,INVESTIGACIÓN,128210,PSICOLOGÍA
766,394,PSICOMETRÍA,128493,PSICOLOGÍA
767,633,PSICOTERAPIA II,129078,PSICOLOGÍA
768,506,TEORÍAS Y SISTEMAS PSICOLÓGICOS,129607,PSICOLOGÍA
769,221,NUEVAS TECNOLOGÍAS PARA RRPP,130080,RELACIONES PUBLICAS
770,310,RELACIONES INTERNACIONALES Y GLOBALIZACIÓN,130441,RELACIONES PUBLICAS
771,1,GESTIÓN PRODUCTIVA 3.2,130793,RELACIONES PUBLICAS
772,144,GESTIÓN Y PLANIFICACIÓN DE RELACIONES PÚBLICAS,131089,RELACIONES PUBLICAS
773,487,TEORÍA DE LA COMUNICACIÓN,131450,RELACIONES PUBLICAS
774,167,INVESTIGACIÓN DE MERCADOS,131459,RELACIONES PUBLICAS
775,354,PUBLICIDAD,131971,RELACIONES PUBLICAS
776,490,COMUNICACIÓN ORGANIZACIONAL,132386,RELACIONES PUBLICAS
777,143,RADIO Y TELEVISIÓN EN RELACIONES PÚBLICAS,133066,RELACIONES PUBLICAS
778,544,ADMINISTRACIÓN BÁSICA,133306,RELACIONES PUBLICAS
779,418,CEREMONIAL Y PROTOCOLO,133661,RELACIONES PUBLICAS
780,376,NEGOCIACIÓN Y SOLUCIONES DE CONFLICTOS,134240,RELACIONES PUBLICAS
781,493,AUDITORÍA EN COMUNICACIÓN E IMAGEN,134249,RELACIONES PUBLICAS
782,8,GESTIÓN PRODUCTIVA 2.2,134676,RELACIONES PUBLICAS
783,491,COMUNICACIÓN DEPORTIVA,135148,COMUNICACIÓN SOCIAL
784,32,PROYECTO DE FIN  DE CARRERA 4.2,135485,RELACIONES PUBLICAS
785,184,MARKETING POLÍTICO,135778,RELACIONES PUBLICAS
786,140,RELACIONES PÚBLICAS,136050,RELACIONES PUBLICAS
787,263,SANIDAD ESPECIES MAYORES,136355,INGENIERÍA AGROPECUARIA
788,387,FITOPATOLOGÍA,136843,INGENIERÍA AGROPECUARIA
789,8,GESTIÓN PRODUCTIVA 2.2,137119,INGENIERÍA AGROPECUARIA
790,258,CULTIVOS CICLO CORTO II,137342,INGENIERÍA AGROPECUARIA
791,251,GENÉTICA APLICADA,137726,INGENIERÍA AGROPECUARIA
792,10,GESTIÓN PRODUCTIVA 1,137932,INGENIERÍA AGROPECUARIA
793,542,ADMINISTRACIÓN AGROPECUARIA,138279,INGENIERÍA AGROPECUARIA
794,79,INTRODUCCIÓN Y GESTIÓN DEL RIEGO,138486,INGENIERÍA AGROPECUARIA
795,257,CULTIVOS PROTEGIDOS E HIDROPÓNICOS,138820,INGENIERÍA AGROPECUARIA
796,476,REPRODUCCIÓN ANIMAL,139061,INGENIERÍA AGROPECUARIA
797,14,GESTIÓN PRODUCTIVA 4.2,139274,INGENIERÍA AGROPECUARIA
798,264,PRODUCCIÓN ESPECIES MAYORES,139533,INGENIERÍA AGROPECUARIA
799,1,GESTIÓN PRODUCTIVA 3.2,139835,INGENIERÍA AGROPECUARIA
800,471,ANATOMÍA Y  FISIOLOGÍA ANIMAL,140053,INGENIERÍA AGROPECUARIA
801,588,BIOQUÍMICA,140310,INGENIERÍA AGROPECUARIA
802,403,AGROECOLOGÍA,140546,INGENIERÍA AGROPECUARIA
803,446,DESARROLLO COMUNITARIO,140799,INGENIERÍA AGROPECUARIA
804,50,CÁLCULO PARA LAS CIENCIAS BIOLÓGICAS,141580,BIOQUÍMICA Y FARMACIA
805,450,ECOLOGÍA,141846,INGENIERÍA AGROPECUARIA
806,641,EDAFOLOGÍA II,142272,INGENIERÍA AGROPECUARIA
807,52,FÍSICA PARA LAS CIENCIAS BIOLÓGICAS,142516,BIOQUÍMICA Y FARMACIA
808,266,PRODUCCIÓN ESPECIES MENORES I,143145,INGENIERÍA AGROPECUARIA
809,275,PRACTICAS DE MANEJO PECUARIO,143431,INGENIERÍA AGROPECUARIA
810,648,FINANZAS II,143757,ADMINISTRACIÓN DE EMPRESAS
811,359,CONGRESOS Y EVENTOS,144173,HOTELERÍA Y TURISMO
812,264,PRODUCCIÓN,144424,ADMINISTRACIÓN DE EMPRESAS
813,423,VALORACIÓN DE EMPRESAS,144872,ADMINISTRACIÓN DE EMPRESAS
814,152,INTRODUCCIÓN A LA ECONOMÍA,145289,ADMINISTRACIÓN DE EMPRESAS
815,131,LEGISLACIÓN LABORAL Y SOCIAL,145858,ADMINISTRACIÓN DE EMPRESAS
816,378,PRINCIPIOS DE AUDITORIA,146208,ADMINISTRACIÓN DE EMPRESAS
817,448,DESARROLLO ECONÓMICO,146530,ADMINISTRACIÓN DE EMPRESAS
818,546,ADMINISTRACIÓN DE TECNOLOGÍAS,146759,ADMINISTRACIÓN DE EMPRESAS
819,1,GESTIÓN PRODUCTIVA 3.2,147188,ADMINISTRACIÓN DE EMPRESAS
820,63,CONTABILIDAD DE COSTOS,147411,ADMINISTRACIÓN DE EMPRESAS
821,160,SECTORES DEL SISTEMA FINANCIERO ECUATORIANO,147832,ADMINISTRACIÓN EN BANCA Y FINANZAS
822,146,GERENCIA DE RECURSOS NATURALES,147937,ADMINISTRACIÓN DE EMPRESAS
823,33,PROYECTO DE FIN DE CARRERA 4.2,148157,ADMINISTRACIÓN DE EMPRESAS
824,3,GESTIÓN PRODUCTIVA 3.1,148166,ADMINISTRACIÓN DE EMPRESAS
825,14,GESTIÓN PRODUCTIVA 4.2,148391,ADMINISTRACIÓN DE EMPRESAS
826,528,ESTADÍSTICA I,148599,ADMINISTRACIÓN DE EMPRESAS
827,535,ADMINISTRACIÓN II,149262,ADMINISTRACIÓN DE EMPRESAS
828,21,GESTIÓN PRODUCTIVA  2,149552,ADMINISTRACIÓN DE EMPRESAS
829,73,GESTIÓN DE LA CALIDAD,149755,ADMINISTRACIÓN DE EMPRESAS
830,292,ORGANIZACIÓN INDUSTRIAL,150289,ADMINISTRACIÓN DE EMPRESAS
831,12,GESTIÓN PRODUCTIVA 4.1,150736,ADMINISTRACIÓN DE EMPRESAS
832,43,MATEMÁTICA,150964,ADMINISTRACIÓN DE EMPRESAS
833,183,MARKETING,151342,ADMINISTRACIÓN DE EMPRESAS
834,426,MERCADO DE VALORES,151863,ADMINISTRACIÓN DE EMPRESAS
835,430,MACROECONOMÍA,152355,ADMINISTRACIÓN DE EMPRESAS
836,167,INVESTIGACIÓN DE MERCADOS,152787,ADMINISTRACIÓN DE EMPRESAS
837,42,MATEMÁTICA FINANCIERA,153308,GASTRONOMÍA
838,42,MATEMÁTICA FINANCIERA,153868,HOTELERÍA Y TURISMO
839,608,PROYECTOS,154428,GASTRONOMÍA
840,529,ESTADÍSTICA II,154856,ADMINISTRACIÓN EN BANCA Y FINANZAS
841,71,GESTION PRODUCTIVA 3.1,155536,GASTRONOMÍA
842,442,ORGANIZACION Y DIRECCION EMPRESARIAL,155814,GASTRONOMÍA
843,529,ESTADÍSTICA II,156184,GASTRONOMÍA
844,290,COCINA V,156864,GASTRONOMÍA
845,353,ECONOMIA,157312,GASTRONOMÍA
846,33,PROYECTO DE FIN DE CARRERA 4.2,157829,GASTRONOMÍA
847,528,ESTADÍSTICA I,158042,HOTELERÍA Y TURISMO
848,510,FRANCÉS IV,158705,GASTRONOMÍA
849,628,PANADERÍA Y PASTELERÍA II,159109,GASTRONOMÍA
850,72,GESTION PRODUCTIVA 2.2,159539,GASTRONOMÍA
851,1,GESTIÓN PRODUCTIVA 3.2,159548,GASTRONOMÍA
852,528,ESTADÍSTICA I,159758,GASTRONOMÍA
853,26,PROYECTO DE FIN DE CARRERA 4.1,160421,GASTRONOMÍA
854,184,MARKETING DE EMPRESAS DE SERVICIOS,160654,GASTRONOMÍA
855,2,GESTIÓN PRODUCTIVA GP 3.2,161042,COMUNICACIÓN SOCIAL
856,487,TEORÍA DE LA COMUNICACIÓN,161372,COMUNICACIÓN SOCIAL
857,136,LEGISLACIÓN,161764,COMUNICACIÓN SOCIAL
858,330,PERIODISMO DIGITAL,162170,COMUNICACIÓN SOCIAL
859,346,GÉNEROS PERIODÍSTICOS,162554,COMUNICACIÓN SOCIAL
860,405,CINE,163045,COMUNICACIÓN SOCIAL
861,170,PERIODISMO DE INVESTIGACIÓN,163393,COMUNICACIÓN SOCIAL
862,401,EDUCOMUNICACIÓN,163776,COMUNICACIÓN SOCIAL
863,490,COMUNICACIÓN ORGANIZACIONAL,164259,COMUNICACIÓN SOCIAL
864,139,OPINIÓN PÚBLICA,164842,COMUNICACIÓN SOCIAL
865,308,LINGÜÍSTICA,165247,COMUNICACIÓN SOCIAL
866,31,PROYECTO DE FIN DE CARRERA GP 4.2,165256,COMUNICACIÓN SOCIAL
867,9,GESTIÓN PRODUCTIVA GP 2.2,165494,COMUNICACIÓN SOCIAL
868,489,HISTORIA DE LA COMUNICACIÓN,165730,COMUNICACIÓN SOCIAL
869,386,TELEVISIÓN,166095,COMUNICACIÓN SOCIAL
870,28,PROYECTO DE FIN DE CARRERA GP 4.1,166436,COMUNICACIÓN SOCIAL
871,329,EXPRESIÓN GRAFICA DIGITAL,166445,ARQUITECTURA
872,480,HISTORIA DE LA ARQUITECTURA III,166785,ARQUITECTURA
873,638,CONSTRUCCIONES II,167132,ARQUITECTURA
874,573,URBANISMO I,167548,ARQUITECTURA
875,355,ESTÁTICA,167822,ARQUITECTURA
876,606,PROYECTOS II,168161,ARQUITECTURA
877,6,GESTIÓN PRODUCTIVA GP 2.1,168622,ARQUITECTURA
878,568,SISTEMAS DE INSTALACIONES I,168844,ARQUITECTURA
879,237,PROYECTO VI URBANO-ARQUITECTÓNICO,169212,ARQUITECTURA
880,254,GEOREFERENCIACION APLICADA AL URBANISMO,169510,ARQUITECTURA
881,358,METODOLOGIAS AGILES,169788,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
882,463,DIBUJO ARQUITECTÓNICO,170190,ARQUITECTURA
883,2,GESTIÓN PRODUCTIVA GP 3.2,170502,ARQUITECTURA
884,404,PRESAS,170723,INGENIERÍA CIVIL
885,462,DIBUJO Y GEOMETRÍA DESCRIPTIVA,171388,ARQUITECTURA
886,232,PATRIMONIO Y CONSERVACIÓN,171880,ARQUITECTURA
887,13,GESTIÓN PRODUCTIVA GP 4.1,172294,ARQUITECTURA
888,581,ESTRUCTURAS I,172702,ARQUITECTURA
889,507,TEORÍA DE LA ARQUITECTURA,173085,ARQUITECTURA
890,610,PROYECTOS IV,173368,ARQUITECTURA
891,4,GESTIÓN PRODUCTIVA GP 3.1,173679,ARQUITECTURA
892,176,HERRAMIENTAS DE DISEÑO DIGITAL,173902,ARTES PLÁSTICAS Y DISEÑO
893,319,ANÁLISIS DE REDES SOCIALES,174176,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
894,422,METODOLOGÍA PARTICIPATIVA EN INTERVENCIONES URBANAS,174542,ARQUITECTURA
895,9,GESTIÓN PRODUCTIVA GP 2.2,174794,ARQUITECTURA
896,11,GESTIÓN PRODUCTIVA GP 1,175008,ARQUITECTURA
897,158,SISTEMAS DE INFORMACIÓN GEOGRÁFICA,175278,INGENIERÍA CIVIL
898,441,DESARROLLO EMPRESARIAL,175743,ADMINISTRACIÓN DE EMPRESAS
899,439,SEGURIDAD INDUSTRIAL E IMPACTO AMBIENTAL DE LAS ACTIVIDADES DE LA IET,175752,ELECTRÓNICA Y TELECOMUNICACIONES
900,624,DISEÑO BÁSICO II,176167,ARQUITECTURA
901,15,GESTIÓN PRODUCTIVA GP 4.2,176518,ARQUITECTURA
902,486,HISTORIA DE LA ARQUITECTURA I,176719,ARQUITECTURA
903,402,AEROGRAFÍA,176999,ARTES PLÁSTICAS Y DISEÑO
904,615,CÁLCULO II,177228,INGENIERÍA QUÍMICA
905,224,CIENCIA Y TECNOLOGÍA DE PRODUCTOS AGRÍCOLAS,177795,INGENIERO EN ALIMENTOS
906,530,ESTADÍSTICA,178428,INGENIERO EN ALIMENTOS
907,318,ANÁLISIS INSTRUMENTAL,178753,INGENIERO EN ALIMENTOS
908,550,MICROBIOLOGÍA INDUSTRIAL Y BIOTECNOLOGÍA,179143,INGENIERO EN ALIMENTOS
909,232,TECNOLOGÍA DE LA CONSERVACIÓN,179384,INGENIERO EN ALIMENTOS
910,10,GESTIÓN PRODUCTIVA 1,180226,INGENIERO EN ALIMENTOS
911,105,ANÁLISIS QUÍMICO DE LOS ALIMENTOS,180461,INGENIERO EN ALIMENTOS
912,609,PROYECTOS AGROINDUSTRIALES,180975,INGENIERO EN ALIMENTOS
913,14,GESTIÓN PRODUCTIVA 4.2,181278,INGENIERO EN ALIMENTOS
914,379,TERMODINÁMICA,181513,INGENIERO EN ALIMENTOS
915,239,MECÁNICA DE FLUIDOS,181910,INGENIERO EN ALIMENTOS
916,8,GESTIÓN PRODUCTIVA 2.2,182308,INGENIERO EN ALIMENTOS
917,425,INDUSTRIAS AGROPECUARIAS,182579,INGENIERO EN ALIMENTOS
918,553,MICROBIOLOGÍA Y PARASITOLOGÍA DE LOS ALIMENTOS,182821,INGENIERO EN ALIMENTOS
919,281,TRANSFERENCIA DE MASA,183065,INGENIERO EN ALIMENTOS
920,111,FÍSICA,183310,INGENIERO EN ALIMENTOS
921,1,GESTIÓN PRODUCTIVA 3.2,183880,INGENIERO EN ALIMENTOS
922,589,BIOQUÍMICA DE LOS ALIMENTOS,184120,INGENIERO EN ALIMENTOS
923,32,PROYECTO DE FIN  DE CARRERA 4.2,184361,ADMINISTRACIÓN EN BANCA Y FINANZAS
924,42,MATEMÁTICA FINANCIERA,184653,ADMINISTRACIÓN EN BANCA Y FINANZAS
925,404,NEGOCIOS,185213,ADMINISTRACIÓN EN BANCA Y FINANZAS
926,536,ADMINISTRACIÓN DE CRÉDITO II,185599,ADMINISTRACIÓN EN BANCA Y FINANZAS
927,267,POLÍTICA ECONÓMICA,185835,ADMINISTRACIÓN EN BANCA Y FINANZAS
928,318,ANÁLISIS DE CASOS BANCARIOS,186259,ADMINISTRACIÓN EN BANCA Y FINANZAS
929,539,ADMINISTRACIÓN,186602,ADMINISTRACIÓN EN BANCA Y FINANZAS
930,201,INGENIERÍA FINANCIERA,187037,ADMINISTRACIÓN EN BANCA Y FINANZAS
931,400,SEGUROS,187314,ADMINISTRACIÓN EN BANCA Y FINANZAS
932,608,PROYECTOS,187753,ADMINISTRACIÓN EN BANCA Y FINANZAS
933,1,GESTIÓN PRODUCTIVA 3.2,188188,ADMINISTRACIÓN EN BANCA Y FINANZAS
934,14,GESTIÓN PRODUCTIVA 4.2,188620,ADMINISTRACIÓN EN BANCA Y FINANZAS
935,43,MATEMÁTICA,188875,ADMINISTRACIÓN EN BANCA Y FINANZAS
936,65,CONTABILIDAD BANCARIA,189253,ADMINISTRACIÓN EN BANCA Y FINANZAS
937,16,GESTIÓN PRODUCTIVA GP 2,189835,ADMINISTRACIÓN EN BANCA Y FINANZAS
938,350,MICROFINANZAS,190094,ADMINISTRACIÓN EN BANCA Y FINANZAS
939,430,MACROECONOMÍA,190402,ADMINISTRACIÓN EN BANCA Y FINANZAS
940,647,FINANZAS I,190834,ADMINISTRACIÓN EN BANCA Y FINANZAS
941,63,CONTABILIDAD DE COSTOS,191302,ADMINISTRACIÓN EN BANCA Y FINANZAS
942,650,FINANZAS III,191723,ADMINISTRACIÓN EN BANCA Y FINANZAS
943,133,OPERACIONES BANCARIAS,192111,ADMINISTRACIÓN EN BANCA Y FINANZAS
944,227,VALIDACIÓN DE PRODUCTO,192451,ADMINISTRACIÓN DE EMPRESAS
945,48,MATEMÁTICAS PARA LAS CIENCIAS BIOLÓGICAS II,192737,BIOLOGÍA
946,479,DIVERSIDAD ANIMAL I,193003,BIOLOGÍA
947,477,BIOTECNOLOGÍA ANIMAL,193012,BIOLOGÍA
948,26,PROYECTO DE FIN DE CARRERA 4.1,193457,BIOLOGÍA
949,325,PLANIFICACIÓN TERRITORIAL,193712,GESTIÓN AMBIENTAL
950,262,MARCADORES MOLECULARES,194002,BIOLOGÍA
951,101,QUÍMICA ORGÁNICA APLICADA,194268,BIOLOGÍA
952,158,SISTEMAS DE INFORMACIÓN GEOGRÁFICA,195052,BIOLOGÍA
953,33,PROYECTO DE FIN DE CARRERA 4.2,195371,BIOLOGÍA
954,324,ECOLOGÍA DE PAISAJE Y ORDENAMIENTO TERRITORIAL,195583,BIOLOGÍA
955,262,TÉCNICAS MOLECULARES,195942,BIOLOGÍA
956,60,ECOLOGÍA GENERAL,196160,BIOLOGÍA
957,449,ECOLOGÍA III,196548,BIOLOGÍA
958,404,CAMBIO CLIMÁTICO Y ADAPTACIÓN,197136,BIOLOGÍA
959,582,GENÉTICA I,197439,BIOLOGÍA
960,404,LIMNOLOGIA,197645,BIOLOGÍA
961,620,BIOLOGÍA CELULAR Y MOLECULAR II,197866,BIOLOGÍA
962,233,DISEÑO DE PROYECTOS Y PLANES DE MANEJO PARA LA CONSERVACIÓN,198218,BIOLOGÍA
963,9,GESTIÓN PRODUCTIVA GP 2.2,198465,BIOLOGÍA
964,4,GESTIÓN PRODUCTIVA GP 3.1,198666,BIOLOGÍA
965,2,GESTIÓN PRODUCTIVA GP 3.2,198989,BIOLOGÍA
966,435,EVALUACIÓN DE IMPACTOS AMBIENTALES,199217,BIOLOGÍA
967,618,BIOLOGÍA CELULAR Y MOLECULAR I,199803,BIOLOGÍA
968,357,BIOGEOGRAFÍA Y EVOLUCIÓN,200106,BIOLOGÍA
969,479,DIVERSIDAD VEGETAL I,200319,BIOLOGÍA
970,229,EDAFOLOGÍA Y CONSERVACIÓN DE SUELOS,200328,BIOLOGÍA
971,171,DISEÑO DE INVESTIGACIÓN CIENTÍFICA,200611,GESTIÓN AMBIENTAL
972,11,GESTIÓN PRODUCTIVA GP 1,200881,BIOLOGÍA
973,228,BIOTECNOLOGÍA VEGETAL,200890,BIOLOGÍA
974,403,FILOGÉNIA Y SISTEMÁTICA,201123,BIOLOGÍA
975,385,PETROLOGÍA SEDIMENTARIA,201328,GEOLOGÍA Y MINAS
976,405,MICROTECTÓNICA Y MICRODEFORMACIONES,201802,GEOLOGÍA Y MINAS
977,373,MINERALOGÍA,202141,GEOLOGÍA Y MINAS
978,99,PRÁCTICA DE PERFORACIÓN GP 2.2,202459,GEOLOGÍA Y MINAS
979,399,GEOQUÍMICA,202732,GEOLOGÍA Y MINAS
980,398,HIDROGEOLOGÍA,203038,GEOLOGÍA Y MINAS
981,393,GEOFÍSICA,203635,GEOLOGÍA Y MINAS
982,156,INTRODUCCIÓN A LA TECNOLOGÍA MINERA,204176,GEOLOGÍA Y MINAS
983,298,GEOLOGÍA ECONÓMICA,204377,GEOLOGÍA Y MINAS
